Company,Country,CreatedDate,Ticker,Quantity,Stock_Price,Invested_Value,ESGScore
Golden Agri-Resources Ltd,Mauritius,4/11/2022, GARPF,10000,0.230000004,2300.00004,1.19047619
MakeMyTrip Ltd,Mauritius,4/11/2022,MMYT,10000,25.34000015,253400.0015,0.396825397
Golden Agri-Resources Ltd,Mauritius,5/11/2022, GARPF,10000,0.219999999,2199.99999,1.19047619
MakeMyTrip Ltd,Mauritius,5/11/2022,MMYT,10000,23.55999947,235599.9947,0.396825397
Golden Agri-Resources Ltd,Mauritius,6/14/2022, GARPF,10000,0.209999993,2099.99993,1.19047619
MakeMyTrip Ltd,Mauritius,6/14/2022,MMYT,10000,27.11000061,271100.0061,0.396825397
Golden Agri-Resources Ltd,Mauritius,7/15/2022, GARPF,10000,0.180000007,1800.00007,1.19047619
MakeMyTrip Ltd,Mauritius,7/15/2022,MMYT,10000,27.20999908,272099.9908,0.396825397
Golden Agri-Resources Ltd,Mauritius,8/8/2022, GARPF,10000,0.189999998,1899.99998,1.19047619
MakeMyTrip Ltd,Mauritius,8/8/2022,MMYT,10000,32.77999878,327799.9878,0.396825397
Golden Agri-Resources Ltd,Mauritius,9/14/2022, GARPF,10000,0.189999998,1899.99998,1.19047619
MakeMyTrip Ltd,Mauritius,9/14/2022,MMYT,10000,33.99000168,339900.0168,0.396825397
Golden Agri-Resources Ltd,Mauritius,10/19/2022, GARPF,10000,0.180000007,1800.00007,1.19047619
MakeMyTrip Ltd,Mauritius,10/19/2022,MMYT,10000,28.85000038,288500.0038,0.396825397
Golden Agri-Resources Ltd,Mauritius,11/9/2022, GARPF,10000,0.209999993,2099.99993,1.19047619
MakeMyTrip Ltd,Mauritius,11/9/2022,MMYT,10000,28.29000092,282900.0092,0.396825397
Golden Agri-Resources Ltd,Mauritius,12/16/2022, GARPF,10000,0.200000003,2000.00003,1.19047619
MakeMyTrip Ltd,Mauritius,12/16/2022,MMYT,10000,28.52000046,285200.0046,0.396825397
Golden Agri-Resources Ltd,Mauritius,1/27/2023, GARPF,10000,0.200000003,2000.00003,1.19047619
MakeMyTrip Ltd,Mauritius,1/27/2023,MMYT,10000,29.69000053,296900.0053,0.396825397
Golden Agri-Resources Ltd,Mauritius,2/8/2023, GARPF,10000,0.189999998,1899.99998,1.19047619
MakeMyTrip Ltd,Mauritius,2/8/2023,MMYT,10000,27.23999977,272399.9977,0.396825397
Golden Agri-Resources Ltd,Mauritius,2/24/2023, GARPF,10000,0.189999998,1899.99998,1.19047619
MakeMyTrip Ltd,Mauritius,2/24/2023,MMYT,10000,26.03000069,260300.0069,0.396825397
Golden Agri-Resources Ltd,Mauritius,3/9/2023, GARPF,10000,0.209999993,2099.99993,1.19047619
MakeMyTrip Ltd,Mauritius,3/9/2023,MMYT,10000,25.79000092,257900.0092,0.396825397
Donetskoblgaz PJSC,Ukraine,4/14/2020,DOGZ,10000,1.090000033,10900.00033,0.396825397
Donetskoblgaz PJSC,Ukraine,5/19/2020,DOGZ,10000,1.120000005,11200.00005,0.396825397
Donetskoblgaz PJSC,Ukraine,6/10/2020,DOGZ,10000,1.850000024,18500.00024,0.396825397
Donetskoblgaz PJSC,Ukraine,7/16/2020,DOGZ,10000,1.330000043,13300.00043,0.396825397
Donetskoblgaz PJSC,Ukraine,8/11/2020,DOGZ,10000,1.269999981,12699.99981,0.396825397
Donetskoblgaz PJSC,Ukraine,9/28/2020,DOGZ,10000,1.135400057,11354.00057,0.396825397
Donetskoblgaz PJSC,Ukraine,11/11/2020,DOGZ,10000,2.267499924,22674.99924,0.396825397
Donetskoblgaz PJSC,Ukraine,1/21/2021,DOGZ,10000,2.099999905,20999.99905,0.396825397
Donetskoblgaz PJSC,Ukraine,3/3/2021,DOGZ,10000,2.039999962,20399.99962,0.396825397
Donetskoblgaz PJSC,Ukraine,4/1/2021,DOGZ,10000,1.820000052,18200.00052,0.396825397
Donetskoblgaz PJSC,Ukraine,5/3/2021,DOGZ,10000,1.690000057,16900.00057,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",4/14/2020, CPRI,10000,14.47999954,144799.9954,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",4/14/2020, FSHRF,10000,0.119999997,1199.99997,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",4/14/2020, MLRYY,10000,16.64999962,166499.9962,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",4/14/2020,NESR,10000,5.260000229,52600.00229,0.396825397
Orca Exploration Group Inc,"Virgin Islands, British",4/14/2020, ORXGF,10000,3.640000105,36400.00105,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",4/14/2020, PTVRF,10000,0.285899997,2858.99997,0.396825397
Underground Energy Corp,"Virgin Islands, British",4/14/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",5/19/2020, CPRI,10000,14.5,145000,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",5/19/2020, FSHRF,10000,0.120999999,1209.99999,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",5/19/2020, MLRYY,10000,17.95000076,179500.0076,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",5/19/2020,NESR,10000,5.03000021,50300.0021,0.396825397
Orca Exploration Group Inc,"Virgin Islands, British",5/19/2020, ORXGF,10000,3.74000001,37400.0001,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",5/19/2020, PTVRF,10000,0.285899997,2858.99997,0.396825397
Underground Energy Corp,"Virgin Islands, British",5/19/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",6/10/2020, CPRI,10000,21.04999924,210499.9924,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",6/10/2020, FSHRF,10000,0.109999999,1099.99999,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",6/10/2020, MLRYY,10000,18.75,187500,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",6/10/2020,NESR,10000,6.849999905,68499.99905,0.396825397
Orca Exploration Group Inc,"Virgin Islands, British",6/10/2020, ORXGF,10000,4.150000095,41500.00095,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",6/10/2020, PTVRF,10000,0.300000012,3000.00012,0.396825397
Underground Energy Corp,"Virgin Islands, British",6/10/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",7/16/2020, CPRI,10000,17.38999939,173899.9939,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",7/16/2020, FSHRF,10000,0.104900002,1049.00002,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",7/16/2020, MLRYY,10000,25.60000038,256000.0038,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",7/16/2020,NESR,10000,6.59499979,65949.9979,0.396825397
Orca Exploration Group Inc,"Virgin Islands, British",7/16/2020, ORXGF,10000,3.75999999,37599.9999,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",7/16/2020, PTVRF,10000,0.23827,2382.7,0.396825397
Underground Energy Corp,"Virgin Islands, British",7/16/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",8/11/2020, CPRI,10000,17.97999954,179799.9954,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",8/11/2020, FSHRF,10000,0.109999999,1099.99999,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",8/11/2020, MLRYY,10000,27.29999924,272999.9924,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",8/11/2020,NESR,10000,8.350000381,83500.00381,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",8/11/2020, ORXGF,10000,4.119999886,41199.99886,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",8/11/2020, PTVRF,10000,0.263099998,2630.99998,0.396825397
Underground Energy Corp,"Virgin Islands, British",8/11/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",9/28/2020, CPRI,10000,20.48999977,204899.9977,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",9/28/2020, FSHRF,10000,0.109999999,1099.99999,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",9/28/2020, MLRYY,10000,28.10000038,281000.0038,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",9/28/2020,NESR,10000,7.050000191,70500.00191,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",9/28/2020, NOMD,10000,25.23999977,252399.9977,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",9/28/2020, ORXGF,10000,4.349999905,43499.99905,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",9/28/2020, PTVRF,10000,0.270000011,2700.00011,0.396825397
Underground Energy Corp,"Virgin Islands, British",9/28/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",11/11/2020, CPRI,10000,28.52000046,285200.0046,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",11/11/2020, FSHRF,10000,0.100000001,1000.00001,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",11/11/2020, MLRYY,10000,28.64999962,286499.9962,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",11/11/2020,NESR,10000,7.400000095,74000.00095,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",11/11/2020, NOMD,10000,23.79000092,237900.0092,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",11/11/2020, ORXGF,10000,4.590000153,45900.00153,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",11/11/2020, PTVRF,10000,0.300000012,3000.00012,0.396825397
Underground Energy Corp,"Virgin Islands, British",11/11/2020,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",1/21/2021, CPRI,10000,45.36000061,453600.0061,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",1/21/2021, FSHRF,10000,0.150000006,1500.00006,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",1/21/2021, MLRYY,10000,26.75,267500,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",1/21/2021,NESR,10000,10.68000031,106800.0031,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",1/21/2021, NOMD,10000,25.90999985,259099.9985,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",1/21/2021, ORXGF,10000,4.739999771,47399.99771,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",1/21/2021, PTVRF,10000,0.276499987,2764.99987,0.396825397
Underground Energy Corp,"Virgin Islands, British",1/21/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",3/3/2021, CPRI,10000,49.06000137,490600.0137,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",3/3/2021, FSHRF,10000,0.170000002,1700.00002,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",3/3/2021, MLRYY,10000,27,270000,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",3/3/2021,NESR,10000,13.53999996,135399.9996,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",3/3/2021, NOMD,10000,24.23999977,242399.9977,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",3/3/2021, ORXGF,10000,4.389999866,43899.99866,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",3/3/2021, PTVRF,10000,0.280000001,2800.00001,0.396825397
Underground Energy Corp,"Virgin Islands, British",3/3/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",4/1/2021, CPRI,10000,51.5,515000,1.587301587
Feishang Anthracite Resources Ltd,"Virgin Islands, British",4/1/2021, FSHRF,10000,0.100000001,1000.00001,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",4/1/2021, MLRYY,10000,22.5,225000,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",4/1/2021,NESR,10000,12.76500034,127650.0034,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",4/1/2021, NOMD,10000,28.02000046,280200.0046,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",4/1/2021, ORXGF,10000,4.340000153,43400.00153,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",4/1/2021, PTVRF,10000,0.280000001,2800.00001,0.396825397
Underground Energy Corp,"Virgin Islands, British",4/1/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",5/3/2021, CPRI,10000,58.04999924,580499.9924,1.587301587
China Natural Resources Inc,"Virgin Islands, British",5/3/2021,CHNR,10000,1.539999962,15399.99962,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",5/3/2021, FSHRF,10000,0.125,1250,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",5/3/2021, MLRYY,10000,23.20000076,232000.0076,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",5/3/2021,NESR,10000,12.97999954,129799.9954,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",5/3/2021, NOMD,10000,29.5170002,295170.002,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",5/3/2021, ORXGF,10000,4.429999828,44299.99828,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",5/3/2021, PTVRF,10000,0.280000001,2800.00001,0.396825397
Underground Energy Corp,"Virgin Islands, British",5/3/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",7/15/2021, CPRI,10000,51.43999863,514399.9863,1.587301587
China Natural Resources Inc,"Virgin Islands, British",7/15/2021,CHNR,10000,1.690000057,16900.00057,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",7/15/2021, FSHRF,10000,0.109999999,1099.99999,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",7/15/2021, MLRYY,10000,22.04999924,220499.9924,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",7/15/2021,NESR,10000,13.60000038,136000.0038,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",7/15/2021, NOMD,10000,27.67000008,276700.0008,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",7/15/2021, ORXGF,10000,4.639999866,46399.99866,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",7/15/2021, PTVRF,10000,1.745900035,17459.00035,0.396825397
Underground Energy Corp,"Virgin Islands, British",7/15/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",8/9/2021, CPRI,10000,58.86999893,588699.9893,1.587301587
China Natural Resources Inc,"Virgin Islands, British",8/9/2021,CHNR,10000,1.429999948,14299.99948,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",8/9/2021, FSHRF,10000,0.07,700,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",8/9/2021, MLRYY,10000,21,210000,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",8/9/2021,NESR,10000,11.34000015,113400.0015,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",8/9/2021, NOMD,10000,27.45999908,274599.9908,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",8/9/2021, ORXGF,10000,4.550000191,45500.00191,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",8/9/2021, PTVRF,10000,1.748600006,17486.00006,0.396825397
Underground Energy Corp,"Virgin Islands, British",8/9/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",9/2/2021, CPRI,10000,57.63999939,576399.9939,1.587301587
China Natural Resources Inc,"Virgin Islands, British",9/2/2021,CHNR,10000,1.289999962,12899.99962,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",9/2/2021, FSHRF,10000,0.084399998,843.99998,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",9/2/2021, MLRYY,10000,21.29999924,212999.9924,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",9/2/2021,NESR,10000,11.69999981,116999.9981,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",9/2/2021, NOMD,10000,27.20499992,272049.9992,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",9/2/2021, ORXGF,10000,4.110000134,41100.00134,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",9/2/2021, PTVRF,10000,1.455800056,14558.00056,0.396825397
Underground Energy Corp,"Virgin Islands, British",9/2/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",9/9/2021, CPRI,10000,57.22000122,572200.0122,1.587301587
China Natural Resources Inc,"Virgin Islands, British",9/9/2021,CHNR,10000,1.269999981,12699.99981,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",9/9/2021, FSHRF,10000,0.084399998,843.99998,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",9/9/2021, MLRYY,10000,21.10000038,211000.0038,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",9/9/2021,NESR,10000,11.53999996,115399.9996,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",9/9/2021, NOMD,10000,26.97999954,269799.9954,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",9/9/2021, ORXGF,10000,4.25,42500,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",9/9/2021, PTVRF,10000,1.455800056,14558.00056,0.396825397
Underground Energy Corp,"Virgin Islands, British",9/9/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",10/19/2021, CPRI,10000,52.79999924,527999.9924,1.587301587
China Natural Resources Inc,"Virgin Islands, British",10/19/2021,CHNR,10000,1.220000029,12200.00029,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",10/19/2021, FSHRF,10000,0.140000001,1400.00001,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",10/19/2021, MLRYY,10000,22.85000038,228500.0038,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",10/19/2021,NESR,10000,12.89000034,128900.0034,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",10/19/2021, NOMD,10000,27.36000061,273600.0061,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",10/19/2021, ORXGF,10000,4.260000229,42600.00229,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",10/19/2021, PTVRF,10000,1.745499969,17454.99969,0.396825397
Underground Energy Corp,"Virgin Islands, British",10/19/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",10/29/2021, CPRI,10000,54.04000092,540400.0092,1.587301587
China Natural Resources Inc,"Virgin Islands, British",10/29/2021,CHNR,10000,1.360000014,13600.00014,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",10/29/2021, FSHRF,10000,0.150000006,1500.00006,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",10/29/2021, MLRYY,10000,22.5,225000,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",10/29/2021,NESR,10000,12.02000046,120200.0046,0.396825397
Nomad Foods Ltd,"Virgin Islands, British",10/29/2021, NOMD,10000,27.59000015,275900.0015,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",10/29/2021, ORXGF,10000,4.079999924,40799.99924,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",10/29/2021, PTVRF,10000,1.745499969,17454.99969,0.396825397
Underground Energy Corp,"Virgin Islands, British",10/29/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",12/14/2021, CPRI,10000,64.76999664,647699.9664,1.587301587
China Natural Resources Inc,"Virgin Islands, British",12/14/2021,CHNR,10000,0.660000026,6600.00026,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",12/14/2021, FSHRF,10000,0.129999995,1299.99995,0.396825397
Mail.ru Group Ltd,"Virgin Islands, British",12/14/2021, MLRYY,10000,12.39999962,123999.9962,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",12/14/2021,NESR,10000,10.73999977,107399.9977,0.396825397
Ncondezi Energy Ltd,"Virgin Islands, British",12/14/2021, NCDZF,10000,0.017200001,172.00001,0.793650794
Nomad Foods Ltd,"Virgin Islands, British",12/14/2021, NOMD,10000,24.40999985,244099.9985,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",12/14/2021, ORXGF,10000,3.950000048,39500.00048,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",12/14/2021, PTVRF,10000,1.750499964,17504.99964,0.396825397
Underground Energy Corp,"Virgin Islands, British",12/14/2021,UGGYF,10000,1.00E-04,1,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",1/25/2022, CPRI,10000,57,570000,1.587301587
China Natural Resources Inc,"Virgin Islands, British",1/25/2022,CHNR,10000,0.910000026,9100.00026,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",1/25/2022, FSHRF,10000,0.022949999,229.49999,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",1/25/2022,NESR,10000,10.17000008,101700.0008,0.396825397
Ncondezi Energy Ltd,"Virgin Islands, British",1/25/2022, NCDZF,10000,0.017200001,172.00001,0.793650794
Nomad Foods Ltd,"Virgin Islands, British",1/25/2022, NOMD,10000,25.93000031,259300.0031,0.396825397
Orca Energy Group Inc,"Virgin Islands, British",1/25/2022, ORXGF,10000,4.110000134,41100.00134,0.396825397
Petro-Victory Energy Corp,"Virgin Islands, British",1/25/2022, PTVRF,10000,1.870599985,18705.99985,0.396825397
Underground Energy Corp,"Virgin Islands, British",1/25/2022,UGGYF,10000,1.00E-04,1,0.396825397
VK Co Ltd,"Virgin Islands, British",1/25/2022, MLRYY,10000,7.320000172,73200.00172,0.396825397
Capri Holdings Ltd,"Virgin Islands, British",2/9/2022, CPRI,10000,70.69999695,706999.9695,1.587301587
China Natural Resources Inc,"Virgin Islands, British",2/9/2022,CHNR,10000,0.839999974,8399.99974,0.396825397
Feishang Anthracite Resources Ltd,"Virgin Islands, British",2/9/2022, FSHRF,10000,0.125,1250,0.396825397
National Energy Services Reunited Corp,"Virgin Islands, British",2/9/2022,NESR,10000,10.13000011,101300.0011,0.396825397
